Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-31 01:33:03,176,2432,108,28.00,79.20
2026-03-31 01:33:08,175,2382,93,28.00,79.10
2026-03-31 01:33:13,188,2451,102,28.00,79.20
2026-03-31 01:33:18,182,2395,96,28.00,79.20
2026-03-31 01:33:23,112,2397,99,28.00,79.30
2026-03-31 01:33:28,198,2415,112,28.00,79.20
2026-03-31 01:33:33,175,2414,121,28.00,79.20
2026-03-31 01:33:38,166,2416,103,28.00,79.30
2026-03-31 01:33:43,173,2394,0,28.00,79.20
2026-03-31 01:33:48,163,2428,109,28.00,79.30
2026-03-31 01:33:53,161,2398,86,28.00,79.20
2026-03-31 01:33:58,164,2417,112,28.00,79.10
2026-03-31 01:34:03,192,2441,91,28.00,79.20
2026-03-31 01:34:08,172,2417,96,28.00,79.10
2026-03-31 01:34:13,167,2387,100,28.00,79.10
2026-03-31 01:34:18,170,2379,107,28.00,79.10
2026-03-31 01:34:23,170,2395,0,28.00,79.10
2026-03-31 01:34:28,208,2430,87,28.00,79.10
2026-03-31 01:34:33,163,2419,89,28.00,79.00
2026-03-31 01:34:38,165,2418,86,28.00,79.10
2026-03-31 01:34:43,172,2399,0,28.00,79.00
2026-03-31 01:34:48,173,2416,85,28.00,79.00
2026-03-31 01:34:53,162,2407,83,28.00,79.00
2026-03-31 01:34:58,160,2414,88,28.00,79.10
2026-03-31 01:35:03,192,2416,84,28.00,78.90
2026-03-31 01:35:08,156,2416,98,28.00,79.00
2026-03-31 01:35:13,154,2388,78,27.90,79.00
2026-03-31 01:35:18,153,2421,0,28.00,78.90
2026-03-31 01:35:23,166,2399,88,27.90,79.00
2026-03-31 01:35:28,176,2433,96,28.00,79.00
2026-03-31 01:35:33,176,2416,96,28.00,78.90
2026-03-31 01:35:38,164,2397,91,27.90,79.00
2026-03-31 01:35:43,174,2417,96,28.00,79.00
2026-03-31 01:35:48,177,2402,89,28.00,79.00
2026-03-31 01:35:53,171,2411,95,28.00,78.90
2026-03-31 01:35:58,177,2399,107,28.00,79.10
2026-03-31 01:36:03,178,2483,112,27.90,79.10
2026-03-31 01:36:08,190,2437,113,28.00,79.20
2026-03-31 01:36:13,169,2417,95,27.90,79.20
2026-03-31 01:36:18,176,2405,113,27.90,79.20
2026-03-31 01:36:23,185,2421,103,28.00,79.20
2026-03-31 01:36:28,170,2410,64,27.90,79.20
2026-03-31 01:36:33,169,2391,103,28.00,79.20
2026-03-31 01:36:38,165,2403,103,27.90,79.30
2026-03-31 01:36:43,184,2411,108,27.90,79.30
2026-03-31 01:36:48,179,2409,102,28.00,79.20
2026-03-31 01:36:53,159,2387,90,28.00,79.30
2026-03-31 01:36:58,192,2486,97,27.90,79.40
2026-03-31 01:37:03,176,2443,112,27.90,79.20
2026-03-31 01:37:08,176,2426,112,28.00,79.30
2026-03-31 01:37:13,175,2432,112,28.00,79.30
2026-03-31 01:37:18,167,2416,105,27.90,79.20
2026-03-31 01:37:23,0,2398,108,28.00,79.20
2026-03-31 01:37:29,141,2393,99,27.90,79.20
2026-03-31 01:37:34,173,2410,111,27.90,79.10
2026-03-31 01:37:39,176,2423,66,27.90,79.10
2026-03-31 01:37:44,178,2427,104,27.90,78.90
2026-03-31 01:37:49,160,2399,102,27.90,78.90
2026-03-31 01:37:54,162,2385,84,27.90,78.80
2026-03-31 01:37:59,177,2384,93,27.90,78.90
2026-03-31 01:38:04,163,2393,99,27.90,78.70
2026-03-31 01:38:09,157,2421,111,27.90,78.90
2026-03-31 01:38:14,176,2386,99,27.90,78.90
