Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-29 20:55:08,59,590,5,28.00,73.50
2026-03-29 20:55:13,46,599,0,28.00,73.60
2026-03-29 20:55:23,44,567,17,28.00,73.60
2026-03-29 20:55:28,58,611,16,28.00,73.60
2026-03-29 20:55:33,54,589,17,28.00,73.60
2026-03-29 20:55:38,15,592,16,28.00,73.60
2026-03-29 20:55:43,35,591,14,28.00,73.60
2026-03-29 20:55:48,48,580,16,28.00,73.60
2026-03-29 20:55:53,48,588,0,28.00,73.40
2026-03-29 20:55:58,58,592,13,28.00,73.50
2026-03-29 20:56:03,65,579,22,28.00,73.50
2026-03-29 20:56:08,51,592,32,28.00,73.40
2026-03-29 20:56:13,42,565,2,28.00,73.60
2026-03-29 20:56:18,62,587,16,28.00,73.60
2026-03-29 20:56:23,56,567,0,28.00,73.70
2026-03-29 20:56:28,52,597,10,28.00,73.50
2026-03-29 20:56:33,33,588,0,28.00,73.50
2026-03-29 20:56:38,64,608,16,28.00,73.60
2026-03-29 20:56:43,50,579,6,28.00,73.50
2026-03-29 20:56:48,48,592,16,28.00,73.50
2026-03-29 20:56:53,49,603,9,28.00,73.50
2026-03-29 20:56:58,64,590,9,28.00,73.50
2026-03-29 20:57:03,48,587,7,28.00,73.60
2026-03-29 20:57:08,68,591,14,28.00,73.40
2026-03-29 20:57:13,56,571,2,28.00,73.50
2026-03-29 20:57:18,47,567,27,28.00,73.60
2026-03-29 20:57:23,48,606,25,28.00,73.50
2026-03-29 20:57:28,53,576,9,28.00,73.60
2026-03-29 20:57:33,36,560,1,28.00,73.40
2026-03-29 20:57:38,58,592,18,28.00,73.50
2026-03-29 20:57:43,66,560,19,28.00,73.50
2026-03-29 20:57:48,36,581,15,28.00,73.50
2026-03-29 20:57:53,129,576,27,28.00,73.60
2026-03-29 20:57:58,45,586,27,28.00,73.50
2026-03-29 20:58:03,38,583,1,28.00,73.60
2026-03-29 20:58:08,42,592,0,28.00,73.60
2026-03-29 20:58:13,75,574,5,28.00,73.60
2026-03-29 20:58:18,58,588,17,28.00,73.60
2026-03-29 20:58:23,49,578,6,28.00,73.60
2026-03-29 20:58:28,38,576,21,28.00,73.60
2026-03-29 20:58:33,64,578,0,28.00,73.50
2026-03-29 20:58:38,47,590,0,28.00,73.60
2026-03-29 20:58:43,27,572,6,28.00,73.50
2026-03-29 20:58:48,51,581,19,28.00,73.60
2026-03-29 20:58:53,60,594,23,28.00,73.60
2026-03-29 20:58:58,49,592,16,28.00,73.60
2026-03-29 20:59:03,61,591,15,28.00,73.60
2026-03-29 20:59:08,37,585,18,28.00,73.60
2026-03-29 20:59:13,47,576,33,28.00,73.50
2026-03-29 20:59:19,48,576,19,28.00,73.60
2026-03-29 20:59:23,55,586,16,28.00,73.70
2026-03-29 20:59:28,54,591,5,28.00,73.60
2026-03-29 20:59:33,57,578,30,28.00,73.50
2026-03-29 20:59:38,37,576,0,28.00,73.60
2026-03-29 20:59:43,61,589,16,28.00,73.60
2026-03-29 20:59:48,41,588,0,28.00,73.70
2026-03-29 20:59:53,51,573,8,28.00,73.50
2026-03-29 20:59:58,64,579,0,28.00,73.60
2026-03-29 21:00:03,49,605,11,28.00,73.60
2026-03-29 21:00:08,61,582,14,28.00,73.70
2026-03-29 21:00:13,54,581,15,28.00,73.60
2026-03-29 21:00:18,59,582,18,28.00,73.60
2026-03-29 21:00:23,51,605,7,28.00,73.60
2026-03-29 21:00:28,64,577,1,28.00,73.70
2026-03-29 21:00:33,48,574,18,28.00,73.80
2026-03-29 21:00:38,58,597,0,28.00,73.70
2026-03-29 21:00:43,62,587,5,27.90,73.60
2026-03-29 21:00:48,48,592,0,28.00,73.60
2026-03-29 21:00:53,62,593,15,28.00,73.60
2026-03-29 21:00:58,48,594,5,28.00,73.70
2026-03-29 21:01:03,51,586,0,28.00,73.80
2026-03-29 21:01:08,58,560,16,28.00,73.60
2026-03-29 21:01:13,49,571,32,28.00,73.60
2026-03-29 21:01:18,47,588,28,28.00,73.70
2026-03-29 21:01:23,45,574,7,28.00,73.60
2026-03-29 21:01:28,49,575,0,28.00,73.80
2026-03-29 21:01:33,55,582,0,28.00,73.70
2026-03-29 21:01:38,48,561,0,28.00,73.70
2026-03-29 21:01:43,49,566,4,28.00,73.60
2026-03-29 21:01:48,44,579,16,28.00,73.70
2026-03-29 21:01:53,63,599,2,28.00,73.60
2026-03-29 21:01:58,69,581,0,28.00,73.60
2026-03-29 21:02:03,53,578,27,28.00,73.60
2026-03-29 21:02:08,63,576,0,28.00,73.60
2026-03-29 21:02:13,51,565,0,28.00,73.50
2026-03-29 21:02:18,48,573,10,28.00,73.60
2026-03-29 21:02:23,52,582,0,28.00,73.60
2026-03-29 21:02:28,63,591,1,28.00,73.50
2026-03-29 21:02:33,53,560,0,28.00,73.60
2026-03-29 21:02:38,54,605,0,28.00,73.60
2026-03-29 21:02:43,54,590,9,28.00,73.40
2026-03-29 21:02:48,65,560,0,28.00,73.50
2026-03-29 21:02:53,45,608,13,28.00,73.70
2026-03-29 21:02:58,44,589,18,28.00,73.70
2026-03-29 21:03:03,49,574,9,28.00,73.50
2026-03-29 21:03:08,48,558,15,28.00,73.60
2026-03-29 21:03:13,62,592,0,28.00,73.60
2026-03-29 21:03:18,41,560,22,28.00,73.50
2026-03-29 21:51:52,46,536,30,28.00,73.60
2026-03-29 21:51:53,48,545,0,28.00,73.60
2026-03-29 21:51:53,65,542,4,28.00,73.60
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:53,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:54,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:55,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
2026-03-29 21:51:56,47,511,16,28.00,73.50
