Timestamp,MQ2,MQ3,MQ135,Temperature,Humidity
2026-03-30 17:02:12,67,1493,28,29.70,69.60
2026-03-30 17:02:17,48,1553,28,29.70,69.60
2026-03-30 17:02:22,69,1500,45,29.70,69.60
2026-03-30 17:02:27,79,1430,46,29.70,69.60
2026-03-30 17:02:32,95,1427,41,29.70,69.60
2026-03-30 17:02:37,81,1578,29,29.70,69.70
2026-03-30 17:02:42,64,1634,32,29.70,69.70
2026-03-30 17:02:47,59,1493,27,29.70,69.50
2026-03-30 17:02:52,79,1558,27,29.70,69.50
2026-03-30 17:02:57,61,1614,63,29.70,69.70
2026-03-30 17:03:02,71,1588,44,29.70,69.70
2026-03-30 17:03:07,55,1567,0,29.70,69.70
2026-03-30 17:03:12,63,1606,29,29.70,69.60
2026-03-30 17:03:17,54,1672,30,29.70,69.60
2026-03-30 17:03:22,20,1690,22,29.70,69.60
2026-03-30 17:03:27,64,1584,27,29.70,69.60
2026-03-30 17:03:32,50,1488,32,29.70,69.60
2026-03-30 17:03:37,47,1623,33,29.70,69.70
2026-03-30 17:03:42,41,1647,29,29.70,69.50
2026-03-30 17:03:47,49,1601,0,29.70,69.60
2026-03-30 17:03:52,53,1577,16,29.70,69.50
2026-03-30 17:03:57,51,1616,16,29.70,69.60
2026-03-30 17:04:02,59,1642,18,29.70,69.60
2026-03-30 17:04:07,44,1629,24,29.70,69.50
2026-03-30 17:04:12,55,1582,22,29.70,69.60
2026-03-30 17:04:17,2,1648,23,29.70,69.70
2026-03-30 17:04:22,61,1616,35,29.70,69.60
2026-03-30 17:04:27,61,1618,24,29.70,69.60
2026-03-30 17:04:32,49,1648,42,29.70,69.60
2026-03-30 17:04:37,66,1601,33,29.70,69.70
2026-03-30 17:04:42,45,1496,19,29.70,69.70
2026-03-30 17:04:47,66,1594,16,29.70,69.60
2026-03-30 17:04:52,43,1611,27,29.60,69.60
2026-03-30 17:04:57,49,1626,14,29.70,69.60
2026-03-30 17:05:02,48,1619,20,29.70,69.60
2026-03-30 17:05:07,48,1581,26,29.70,69.60
2026-03-30 17:05:12,46,1578,14,29.70,69.70
2026-03-30 17:05:17,64,1507,31,29.70,69.70
2026-03-30 17:05:25,82,1472,129,29.60,69.50
2026-03-30 17:05:30,82,1588,38,29.70,69.60
2026-03-30 17:05:35,64,1499,16,29.70,69.60
2026-03-30 17:05:40,65,1392,27,29.70,69.60
2026-03-30 17:05:45,62,1499,31,29.70,69.60
2026-03-30 17:05:50,63,1610,51,29.60,69.60
2026-03-30 17:05:55,64,1599,32,29.70,69.60
2026-03-30 17:06:00,29,1593,30,29.60,69.60
2026-03-30 17:06:05,55,1617,28,29.70,69.60
2026-03-30 17:06:10,67,1611,31,29.70,69.50
2026-03-30 17:06:15,59,1443,30,29.60,69.50
2026-03-30 17:06:20,67,1520,37,29.70,69.40
2026-03-30 17:06:25,55,1488,29,29.60,69.40
2026-03-30 17:06:30,70,1527,32,29.70,69.50
2026-03-30 17:06:35,64,1344,30,29.60,69.40
2026-03-30 17:06:40,75,1451,22,29.60,69.50
2026-03-30 17:06:45,81,1377,23,29.60,69.30
2026-03-30 17:06:50,64,1219,24,29.60,69.50
2026-03-30 17:06:55,77,1247,64,29.70,69.30
2026-03-30 17:07:00,66,1165,7,29.60,69.30
2026-03-30 17:07:05,70,1161,24,29.60,69.30
2026-03-30 17:07:10,70,1260,16,29.60,69.30
2026-03-30 17:07:15,93,1441,35,29.60,69.20
2026-03-30 17:07:20,96,1603,41,29.60,69.30
2026-03-30 17:07:25,78,1529,26,29.60,69.20
2026-03-30 17:07:30,73,1465,30,29.60,69.30
2026-03-30 17:07:35,64,1520,27,29.60,69.20
2026-03-30 17:07:40,70,1257,23,29.60,69.20
2026-03-30 17:07:45,64,1525,30,29.60,69.30
2026-03-30 17:07:50,64,1475,27,29.60,69.20
2026-03-30 17:07:55,67,1520,19,29.60,69.10
2026-03-30 17:08:00,61,1535,16,29.60,69.10
2026-03-30 17:08:05,64,1498,24,29.60,69.20
2026-03-30 17:08:10,64,1594,26,29.60,69.20
2026-03-30 17:08:15,58,1630,16,29.60,69.20
2026-03-30 17:08:20,62,1515,26,29.60,69.10
2026-03-30 17:08:25,57,1421,22,29.60,69.10
2026-03-30 17:08:30,65,1479,27,29.60,69.10
2026-03-30 17:08:35,81,1468,35,29.60,69.10
2026-03-30 17:08:40,71,1647,18,29.60,69.10
2026-03-30 17:08:45,73,1532,27,29.60,69.20
2026-03-30 17:08:50,60,1580,27,29.60,69.20
2026-03-30 17:08:55,80,1579,41,29.60,69.20
2026-03-30 17:09:00,59,1689,25,29.60,69.20
2026-03-30 17:09:05,82,1591,42,29.60,69.20
2026-03-30 17:09:10,88,1569,19,29.60,69.10
2026-03-30 17:09:15,79,1438,30,29.60,69.00
2026-03-30 17:09:20,114,1581,41,29.60,69.00
2026-03-30 17:09:25,88,1535,42,29.60,69.20
2026-03-30 17:09:30,80,1587,30,29.60,69.10
2026-03-30 17:09:35,80,1573,47,29.60,69.20
2026-03-30 17:09:40,78,1562,48,29.60,69.20
2026-03-30 17:09:45,64,1527,25,29.60,69.20
2026-03-30 17:09:50,74,1643,30,29.60,69.20
2026-03-30 17:09:55,71,1712,31,29.60,69.20
2026-03-30 17:10:00,64,1718,46,29.50,69.10
2026-03-30 17:10:05,62,1561,31,29.60,69.20
2026-03-30 17:10:10,63,1621,28,29.50,69.00
2026-03-30 17:10:15,65,1598,35,29.50,69.00
2026-03-30 17:10:20,58,1571,32,29.60,69.00
2026-03-30 17:10:25,64,1635,26,29.60,69.20
2026-03-30 17:10:30,74,1535,38,29.50,69.10
2026-03-30 17:10:35,73,1621,21,29.50,69.00
2026-03-30 17:10:40,62,1663,35,29.50,68.90
2026-03-30 17:10:45,59,1535,31,29.50,69.10
2026-03-30 17:10:50,45,1604,31,29.50,69.00
2026-03-30 17:10:55,71,1535,0,29.50,69.00
2026-03-30 17:11:00,51,1456,46,29.50,69.00
2026-03-30 17:11:05,59,1398,31,29.50,68.90
2026-03-30 17:11:10,65,1535,51,29.50,69.00
2026-03-30 17:11:15,53,1601,38,29.50,69.10
2026-03-30 17:11:20,64,1637,33,29.50,69.00
2026-03-30 17:11:25,71,1621,31,29.50,69.10
2026-03-30 17:11:30,49,1606,45,29.50,69.10
2026-03-30 17:11:35,64,1535,27,29.50,69.10
2026-03-30 17:11:40,86,1600,34,29.50,68.90
2026-03-30 17:11:45,64,1660,39,29.50,69.00
2026-03-30 17:11:50,78,1581,43,29.50,69.10
2026-03-30 17:11:55,62,1601,26,29.50,69.10
2026-03-30 17:12:00,64,1604,33,29.50,69.20
2026-03-30 17:12:05,63,1595,41,29.50,69.20
2026-03-30 17:12:10,67,1616,41,29.50,69.10
2026-03-30 17:12:15,73,1673,33,29.50,69.20
2026-03-30 17:12:20,61,1605,34,29.50,69.20
2026-03-30 17:12:25,67,1632,41,29.50,69.20
2026-03-30 17:12:30,48,1584,48,29.50,69.20
2026-03-30 17:12:35,64,1616,0,29.50,69.20
2026-03-30 17:12:40,71,1613,60,29.50,69.20
2026-03-30 17:12:45,58,1495,43,29.50,69.20
2026-03-30 17:12:50,62,1567,27,29.50,69.10
2026-03-30 17:12:55,50,1628,26,29.50,69.10
2026-03-30 17:13:00,50,1636,34,29.50,69.00
2026-03-30 17:13:05,52,1558,22,29.50,69.10
2026-03-30 17:13:10,59,1614,33,29.50,69.10
2026-03-30 17:13:15,48,1533,29,29.50,69.10
2026-03-30 17:13:20,6,1535,37,29.50,69.10
2026-03-30 17:13:25,80,1561,37,29.50,69.20
2026-03-30 17:13:30,90,1647,45,29.50,69.10
2026-03-30 17:13:35,94,1558,61,29.50,69.20
2026-03-30 17:13:40,79,1533,37,29.50,69.20
2026-03-30 17:13:45,77,1402,43,29.50,69.10
2026-03-30 17:13:50,82,1498,34,29.50,69.20
2026-03-30 17:13:55,96,1478,29,29.50,69.20
2026-03-30 17:14:00,59,1506,6,29.50,69.10
2026-03-30 17:14:05,71,1581,28,29.50,69.10
2026-03-30 17:14:10,71,1659,7,29.50,69.10
2026-03-30 17:14:15,57,1680,39,29.50,69.20
2026-03-30 17:14:20,64,1645,23,29.50,69.20
2026-03-30 17:14:25,63,1638,21,29.50,69.20
2026-03-30 17:14:30,74,1559,33,29.50,69.30
2026-03-30 17:14:35,43,1678,43,29.50,69.40
2026-03-30 17:14:40,81,1511,63,29.50,69.30
2026-03-30 17:14:45,22,1558,56,29.50,69.20
2026-03-30 17:14:50,91,1651,48,29.50,69.30
